dim,norm_scales,norm_los,clipped_scales,clipped_los
45,0.7463151539344668,1.077587500344978,0.7463151539344668,1.0775874933383205
46,0.742910332192245,1.0781346195168795,0.742910332192245,1.0781346134700536
47,0.7396197529788285,1.0786682692878329,0.7396197529788285,1.0786682635958207
48,0.7364369914338752,1.0791890506551909,0.7364369914338752,1.0791890455386683
49,0.7333561198941846,1.0796975281250916,0.7333561198941846,1.0796975229491488
50,0.730371659473472,1.0801942287459358,0.730371659473472,1.080194224286686
51,0.7274785372788539,1.0806796486931631,0.7274785372788539,1.0806796446291793
52,0.7246720485054989,1.08115425377409,0.7246720485054989,1.0811542502591565
53,0.7219478227661564,1.0816184829075364,0.7219478227661564,1.0816184792775527
54,0.7193017941080967,1.0820727481613739,0.7193017941080967,1.0820727445242724
55,0.7167301742499859,1.0825174387392367,0.7167301742499859,1.0825174360783028
56,0.7142294286382146,1.0829529235327657,0.7142294286382146,1.0829529207033675
57,0.7117962549785426,1.0833795490097247,0.7117962549785426,1.083379546036188
58,0.7094275639464441,1.08379764340346,0.7094275639464441,1.0837976409545909
59,0.7071204618197732,1.084207518462225,0.7071204618197732,1.0842075159171953
60,0.7048722348115322,1.0846094687165118,0.7048722348115322,1.0846094664342665
61,0.7026803349096121,1.085003773374192,0.7026803349096121,1.0850037713683918
62,0.7005423670552541,1.0853906983434085,0.7005423670552541,1.0853906966447866
63,0.6984560775132497,1.085770496330684,0.6984560775132497,1.0857704943804278
64,0.6964193433052148,1.086143406318563,0.6964193433052148,1.0861434047247949
65,0.6944301625930165,1.0865096572274815,0.6944301625930165,1.0865096554620488
66,0.6924866459130423,1.0868694662292204,0.6924866459130423,1.0865096554620488
67,0.6905870081737846,1.0872230396822082,0.6905870081737846,1.0872231135957686
68,0.6887295613394309,1.0872230396822082,0.6887295613394309,1.0872231135957686
69,0.6869127077310421,1.087912339325788,0.6869127077310421,1.0879123332792355
70,0.6851349338846507,1.087912339325788,0.6851349338846507,1.0879123332792355
71,0.6833948049123884,1.088578876406696,0.6833948049123884,1.0885788712394928
72,0.6816909593186613,1.088578876406696,0.6816909593186613,1.0885788712394928
73,0.6800221042286192,1.0892240799793023,0.6800221042286192,1.089224075106088
74,0.6783870109907054,1.0892240799793023,0.6783870109907054,1.089224075106088
75,0.6767845111191206,1.0898491841975178,0.6767845111191206,1.0898491796529048
76,0.6752134925455755,1.0898491841975178,0.6752134925455755,1.0898491796529048
77,0.6736728961528471,1.0904553211148187,0.6736728961528471,1.0904553174032379
78,0.6721617125654348,1.0904553211148187,0.6721617125654348,1.0904553174032379
79,0.6706789791750742,1.0910435330736934,0.6706789791750742,1.0910435293316085
80,0.6692237773810634,1.0910435330736934,0.6692237773810634,1.0910435293316085
81,0.6677952300272937,1.0916147795386915,0.6677952300272937,1.0916147763641022
82,0.6663924990196309,1.0916147795386915,0.6663924990196309,1.0916147763641022
83,0.6650147831088226,1.092169948737072,0.6650147831088226,1.0921699455623177
84,0.6636613158255166,1.092169948737072,0.6636613158255166,1.0921699455623177
85,0.6623313635551931,1.0927098604103063,0.6623313635551931,1.0927098578836254
86,0.6610242237419494,1.0927098604103063,0.6610242237419494,1.0927098578836254
87,0.6597392232110506,1.0932352765391857,0.6597392232110506,1.0932352740812987
88,0.658475716601082,1.0932352765391857,0.658475716601082,1.0932352740812987
89,0.6572330848973256,1.0937469035134386,0.6572330848973256,1.0937469012895125
90,0.6560107340587292,1.0937469035134386,0.6560107340587292,1.0937469012895125
91,0.6548080937314816,1.0942453993742338,0.6548080937314816,1.094245397058458
92,0.6536246160428085,1.0942453993742338,0.6536246160428085,1.094245397058458
93,0.6524597744691414,1.0947313772792178,0.6524597744691414,1.0947313751635614
94,0.6513130627732908,1.0947313772792178,0.6513130627732908,1.0947313751635614
95,0.6501839940057088,1.0952054084543499,0.6501839940057088,1.0952054067456654
96,0.6490720995653149,1.0952054084543499,0.6490720995653149,1.0952054067456654
97,0.6479769283157328,1.0956680283135107,0.6479769283157328,1.0956680263878458
98,0.6468980457531073,1.0956680283135107,0.6468980457531073,1.0956680263878458
99,0.6458350332219824,1.0961197365012203,0.6458350332219824,1.0961197349451053
100,0.6447874871759899,1.0961197365012203,0.6447874871759899,1.0961197349451053
101,0.6437550184803477,1.096561003048178,0.6437550184803477,1.0965610015632228
102,0.6427372517534046,1.096561003048178,0.6427372517534046,1.0965610015632228
103,0.6417338247446674,1.0969922672000263,0.6417338247446674,1.0969922660338274
104,0.6407443877469431,1.0969922672000263,0.6407443877469431,1.0969922660338274
105,0.639768603040408,1.097413942832844,0.639768603040408,1.0974139418713396
106,0.6388061443665678,1.097413942832844,0.6388061443665678,1.0974139418713396
107,0.6378566964302294,1.0978264193554468,0.6378566964302294,1.0978264180816026
108,0.6369199544277325,1.0978264193554468,0.6369199544277325,1.0978264180816026
109,0.6359956235998233,1.098230062649964,0.6359956235998233,1.0982300611874258
110,0.6350834188076557,1.098230062649964,0.6350834188076557,1.0982300611874258
111,0.6341830641305246,1.09862521875173,0.6341830641305246,1.098625217816273
112,0.6332942924840186,1.09862521875173,0.6332942924840186,1.098625217816273
113,0.6324168452573816,1.0990122130194404,0.6324168452573816,1.0990122121647448
114,0.6315504719689482,1.0990122130194404,0.6315504719689482,1.0990122121647448
115,0.6306949299385971,1.0993913540707239,0.6306949299385971,1.0993913529480535
116,0.6298499839762353,1.0993913540707239,0.6298499839762353,1.0993913529480535
117,0.629015406085396,1.0997629334704304,0.629015406085396,1.0997629326551919
118,0.6281909751810862,1.0997629334704304,0.6281909751810862,1.0997629326551919
119,0.6273764768210828,1.100127226819039,0.6273764768210828,1.1001272259003632
120,0.6265717029499233,1.100127226819039,0.6265717029499233,1.1001272259003632
121,0.6257764516548905,1.1004844954354618,0.6257764516548905,1.1004844948476875
122,0.624990526933327,1.1004844954354618,0.624990526933327,1.1004844948476875
123,0.6242137384706662,1.1008349883867736,0.6242137384706662,1.100834987366762
124,0.6234459014285985,1.1008349883867736,0.6234459014285985,1.100834987366762
125,0.6226868362428302,1.1011789398494303,0.6226868362428302,1.1011789388693851
126,0.6219363684299235,1.1011789398494303,0.6219363684299235,1.1011789388693851
127,0.6211943284027422,1.1015165728975251,0.6211943284027422,1.1011789388693851
128,0.6204605512940486,1.1015165728975251,0.6204605512940486,1.1016831124842636
129,0.6197348767878329,1.1015165728975251,0.6197348767878329,1.1016831124842636
130,0.619017148957974,1.1020116660175026,0.619017148957974,1.1016831124842636
131,0.6183072161138585,1.1020116660175026,0.6183072161138585,1.1021737515393168
132,0.6176049306526071,1.1020116660175026,0.6176049306526071,1.1021737515393168
133,0.616910148917572,1.10249366826841,0.616910148917572,1.1021737515393168
134,0.6162227310627981,1.10249366826841,0.6162227310627981,1.1026515417449325
135,0.6155425409231474,1.10249366826841,0.6155425409231474,1.1026515417449325
136,0.6148694458898127,1.1029632355113546,0.6148694458898127,1.1026515417449325
137,0.6142033167909551,1.1029632355113546,0.6142033167909551,1.103117095034269
138,0.6135440277772192,1.1029632355113546,0.6135440277772192,1.103117095034269
139,0.6128914562118903,1.1034209504652652,0.6128914562118903,1.103117095034269
140,0.612245482565474,1.1034209504652652,0.612245482565474,1.1035709833504324
141,0.611605990314487,1.1034209504652652,0.611605990314487,1.1035709833504324
142,0.6109728658442635,1.103867359783438,0.6109728658442635,1.1035709833504324
143,0.6103459983555874,1.103867359783438,0.6103459983555874,1.10401373811621
144,0.6097252797749759,1.103867359783438,0.6097252797749759,1.10401373811621
145,0.6091106046684452,1.1043029722812279,0.6091106046684452,1.10401373811621
146,0.6085018701585978,1.1043029722812279,0.6085018701585978,1.1044458589958388
147,0.607898975844885,1.1043029722812279,0.607898975844885,1.1044458589958388
148,0.6073018237268978,1.104728263449429,0.6073018237268978,1.1044458589958388
149,0.6067103181305527,1.104728263449429,0.6067103181305527,1.104867811124367
150,0.6061243656370437,1.104728263449429,0.6061243656370437,1.104867811124367
151,0.6055438750144385,1.105143681061838,0.6055438750144385,1.104867811124367
152,0.604968757151803,1.105143681061838,0.604968757151803,1.1052800316914826
153,0.6043989249957434,1.105143681061838,0.6043989249957434,1.1052800316914826
154,0.6038342934892645,1.1055496434696748,0.6038342934892645,1.1052800316914826
155,0.6032747795128404,1.1055496434696748,0.6032747795128404,1.1056829305943123
156,0.6027203018276065,1.1055496434696748,0.6027203018276065,1.1056829305943123
157,0.6021707810205826,1.1059465429673971,0.6021707810205826,1.1056829305943123
158,0.6016261394518398,1.1059465429673971,0.6016261394518398,1.1060768928894467
159,0.6010863012035329,1.1059465429673971,0.6010863012035329,1.1060768928894467
160,0.6005511920307178,1.1063347501256324,0.6005511920307178,1.1060768928894467
161,0.6000207393138823,1.1063347501256324,0.6000207393138823,1.1064622810874492
162,0.59949487201312,1.1063347501256324,0.59949487201312,1.1064622810874492
163,0.598973520623879,1.106714613311371,0.598973520623879,1.1064622810874492
164,0.5984566171342226,1.106714613311371,0.5984566171342226,1.1068394364482446
165,0.5979440949835417,1.106714613311371,0.5979440949835417,1.1068394364482446
166,0.5974358890226598,1.107086460005727,0.5974358890226598,1.1068394364482446
167,0.5969319354752757,1.107086460005727,0.5969319354752757,1.1072086810794328
168,0.5964321719006915,1.107086460005727,0.5964321719006915,1.1072086810794328
169,0.595936537157775,1.1074506005331135,0.595936537157775,1.1072086810794328
170,0.5954449713701075,1.1074506005331135,0.5954449713701075,1.1075703187555452
171,0.594957415892274,1.1074506005331135,0.594957415892274,1.1075703187555452
172,0.5944738132772477,1.1078073268596194,0.5944738132772477,1.1075703187555452
173,0.5939941072448303,1.1078073268596194,0.5939941072448303,1.1079246360506043
174,0.5935182426511059,1.1078073268596194,0.5935182426511059,1.1079246360506043
175,0.5930461654588716,1.1081569157133073,0.5930461654588716,1.1079246360506043
176,0.5925778227090057,1.1081569157133073,0.5925778227090057,1.108271903916863
177,0.5921131624927419,1.1081569157133073,0.5921131624927419,1.108271903916863
178,0.5916521339248122,1.1084996289179623,0.5916521339248122,1.108271903916863
179,0.5911946871174292,1.1084996289179623,0.5911946871174292,1.1086123810256134
180,0.5907407731550747,1.1084996289179623,0.5907407731550747,1.1086123810256134
181,0.5902903440700674,1.10883571353884,0.5902903440700674,1.1086123810256134
182,0.5898433528188796,1.10883571353884,0.5898433528188796,1.1089463097044865
183,0.5893997532591756,1.10883571353884,0.5893997532591756,1.1089463097044865
184,0.5889595001275482,1.1091654055000213,0.5889595001275482,1.1089463097044865
185,0.5885225490179258,1.1091654055000213,0.5885225490179258,1.1089463097044865
186,0.5880888563606266,1.1091654055000213,0.5880888563606266,1.1093817720144186
187,0.5876583794020402,1.1091654055000213,0.5876583794020402,1.1093817720144186
188,0.5872310761849092,1.109595447628976,0.5872310761849092,1.1093817720144186
189,0.5868069055291937,1.109595447628976,0.5868069055291937,1.1093817720144186
190,0.5863858270134982,1.109595447628976,0.5863858270134982,1.1098065042224083
191,0.585967800957039,1.109595447628976,0.585967800957039,1.1098065042224083
192,0.5855527884021373,1.1100150044651962,0.5855527884021373,1.1098065042224083
193,0.5851407510972151,1.1100150044651962,0.5851407510972151,1.1098065042224083
194,0.5847316514802815,1.1100150044651962,0.5847316514802815,1.1102210018843424
195,0.5843254526628908,1.1100150044651962,0.5843254526628908,1.1102210018843424
196,0.5839221184145554,1.1104245547657603,0.5839221184145554,1.1102210018843424
197,0.5835216131476,1.1104245547657603,0.5835216131476,1.1102210018843424
198,0.5831239019024417,1.1104245547657603,0.5831239019024417,1.1106257145377356
199,0.5827289503332816,1.1104245547657603,0.5827289503332816,1.1106257145377356
200,0.5823367246941964,1.1108245353585173,0.5823367246941964,1.1106257145377356
201,0.5819471918256124,1.1108245353585173,0.5819471918256124,1.1106257145377356
202,0.5815603191411531,1.1108245353585173,0.5815603191411531,1.1110210651887262
203,0.5811760746148503,1.1108245353585173,0.5811760746148503,1.1110210651887262
204,0.5807944267686977,1.1112153550508395,0.5807944267686977,1.1110210651887262
205,0.5804153446605498,1.1112153550508395,0.5804153446605498,1.1110210651887262
206,0.5800387978723404,1.1112153550508395,0.5800387978723404,1.1114074501003213
207,0.5796647564986227,1.1112153550508395,0.5796647564986227,1.1114074501003213
208,0.5792931911354134,1.111597397734396,0.5792931911354134,1.1114074501003213
209,0.5789240728693344,1.111597397734396,0.5789240728693344,1.1114074501003213
210,0.5785573732670409,1.111597397734396,0.5785573732670409,1.1117852406932434
211,0.5781930643649291,1.111597397734396,0.5781930643649291,1.1117852406932434
212,0.5778311186591131,1.1119710238967364,0.5778311186591131,1.1117852406932434
213,0.5774715090956631,1.1119710238967364,0.5774715090956631,1.1117852406932434
214,0.5771142090610983,1.1119710238967364,0.5771142090610983,1.112154787108937
215,0.5767591923731227,1.1119710238967364,0.5767591923731227,1.112154787108937
216,0.5764064332716021,1.11233657272612,0.5764064332716021,1.112154787108937
217,0.5760559064097704,1.11233657272612,0.5760559064097704,1.112154787108937
218,0.5757075868456604,1.11233657272612,0.5757075868456604,1.1125164188578123
219,0.5753614500337503,1.11233657272612,0.5753614500337503,1.1125164188578123
220,0.5750174718168244,1.1126943651785646,0.5750174718168244,1.1125164188578123
221,0.5746756284180342,1.1126943651785646,0.5746756284180342,1.1125164188578123
222,0.5743358964331605,1.1126943651785646,0.5743358964331605,1.1128704466741637
223,0.5739982528230677,1.1126943651785646,0.5739982528230677,1.1128704466741637
224,0.5736626749063443,1.113044701090515,0.5736626749063443,1.1128704466741637
225,0.5733291403521247,1.113044701090515,0.5733291403521247,1.1128704466741637
226,0.5729976271730883,1.113044701090515,0.5729976271730883,1.113217163003633
227,0.5726681137186294,1.113044701090515,0.5726681137186294,1.113217163003633
228,0.5723405786681907,1.1133878666988175,0.5723405786681907,1.113217163003633
229,0.5720150010247629,1.1133878666988175,0.5720150010247629,1.113217163003633
230,0.5716913601085368,1.1133878666988175,0.5716913601085368,1.1135568455427391
231,0.5713696355507096,1.1133878666988175,0.5713696355507096,1.1135568455427391
232,0.5710498072874383,1.113724131045612,0.5710498072874383,1.1135568455427391
233,0.570731855553939,1.113724131045612,0.570731855553939,1.1135568455427391
234,0.5704157608787225,1.113724131045612,0.5704157608787225,1.11388975476356
235,0.5701015040779688,1.113724131045612,0.5701015040779688,1.11388975476356
236,0.5697890662500318,1.1140537481760837,0.5697890662500318,1.11388975476356
237,0.5694784287700742,1.1140537481760837,0.5694784287700742,1.11388975476356
238,0.5691695732848246,1.1140537481760837,0.5691695732848246,1.1142161398928616
239,0.5688624817074591,1.1140537481760837,0.5688624817074591,1.1142161398928616
240,0.5685571362125987,1.1143769596445692,0.5685571362125987,1.1142161398928616
241,0.5682535192314226,1.1143769596445692,0.5682535192314226,1.1142161398928616
242,0.567951613446893,1.1143769596445692,0.567951613446893,1.1142161398928616
243,0.567651401789089,1.1143769596445692,0.567651401789089,1.1146153103683063
244,0.5673528674306464,1.1143769596445692,0.5673528674306464,1.1146153103683063
245,0.5670559937822993,1.114772320639216,0.5670559937822993,1.1146153103683063
246,0.5667607644885236,1.114772320639216,0.5667607644885236,1.1146153103683063
247,0.5664671634232775,1.114772320639216,0.5664671634232775,1.1146153103683063
248,0.566175174685836,1.114772320639216,0.566175174685836,1.1150050751433866
249,0.5658847825967198,1.114772320639216,0.5658847825967198,1.1150050751433866
250,0.5655959716937127,1.115158441799469,0.5655959716937127,1.1150050751433866
251,0.5653087267279668,1.115158441799469,0.5653087267279668,1.1150050751433866
252,0.5650230326601954,1.115158441799469,0.5650230326601954,1.1150050751433866
253,0.5647388746569456,1.115158441799469,0.5647388746569456,1.1153858476566922
254,0.5644562380869541,1.115158441799469,0.5644562380869541,1.1153858476566922
255,0.5641751085175826,1.1155357249467646,0.5641751085175826,1.1153858476566922
256,0.5638954717113278,1.1155357249467646,0.5638954717113278,1.1153858476566922
257,0.5636173136224093,1.1155357249467646,0.5636173136224093,1.1153858476566922
258,0.5633406203934282,1.1155357249467646,0.5633406203934282,1.1157580080227254
259,0.5630653783520987,1.1155357249467646,0.5630653783520987,1.1157580080227254
260,0.5627915740080467,1.1159045413557258,0.5627915740080467,1.1157580080227254
261,0.5625191940496801,1.1159045413557258,0.5625191940496801,1.1157580080227254
262,0.5622482253411214,1.1159045413557258,0.5622482253411214,1.1157580080227254
263,0.5619786549192063,1.1159045413557258,0.5619786549192063,1.1161219123426642
264,0.5617104699905451,1.1159045413557258,0.5617104699905451,1.1161219123426642
265,0.5614436579286448,1.116265238848825,0.5614436579286448,1.1161219123426642
266,0.561178206271092,1.116265238848825,0.561178206271092,1.1161219123426642
267,0.5609141027167927,1.116265238848825,0.5609141027167927,1.1161219123426642
268,0.560651335123269,1.116265238848825,0.560651335123269,1.1164778971798668
269,0.5603898915040134,1.116265238848825,0.5603898915040134,1.1164778971798668
270,0.5601297600258944,1.1166181443797103,0.5601297600258944,1.1164778971798668
271,0.5598709290066163,1.1166181443797103,0.5598709290066163,1.1164778971798668
272,0.5596133869122303,1.1166181443797103,0.5596133869122303,1.1164778971798668
273,0.5593571223546967,1.1166181443797103,0.5593571223546967,1.116826277478917
274,0.5591021240894946,1.1166181443797103,0.5591021240894946,1.116826277478917
275,0.5588483810132805,1.116963567474972,0.5588483810132805,1.116826277478917
276,0.5585958821615944,1.116963567474972,0.5585958821615944,1.116826277478917
277,0.5583446167066093,1.116963567474972,0.5583446167066093,1.116826277478917
278,0.5580945739549281,1.116963567474972,0.5580945739549281,1.1171673512578986
279,0.5578457433454223,1.116963567474972,0.5578457433454223,1.1171673512578986
280,0.5575981144471137,1.1173017989289453,0.5575981144471137,1.1171673512578986
281,0.5573516769570972,1.1173017989289453,0.5573516769570972,1.1171673512578986
282,0.5571064206985055,1.1173017989289453,0.5571064206985055,1.1171673512578986
283,0.5568623356185118,1.1173017989289453,0.5568623356185118,1.1175014006519737
284,0.5566194117863729,1.1173017989289453,0.5566194117863729,1.1175014006519737
285,0.5563776393915083,1.117633113513033,0.5563776393915083,1.1175014006519737
286,0.5561370087416181,1.117633113513033,0.5561370087416181,1.1175014006519737
287,0.5558975102608361,1.117633113513033,0.5558975102608361,1.1175014006519737
288,0.555659134487918,1.117633113513033,0.555659134487918,1.1178286904765167
289,0.5554218720744651,1.117633113513033,0.5554218720744651,1.1178286904765167
290,0.5551857137831803,1.1179577701903536,0.5551857137831803,1.1178286904765167
291,0.5549506504861589,1.1179577701903536,0.5549506504861589,1.1178286904765167
292,0.5547166731632104,1.1179577701903536,0.5547166731632104,1.1178286904765167
293,0.5544837729002116,1.1179577701903536,0.5544837729002116,1.1181494712021942
294,0.5542519408874919,1.1179577701903536,0.5542519408874919,1.1181494712021942
295,0.554021168418247,1.1182760152513378,0.554021168418247,1.1181494712021942
296,0.5537914468869846,1.1182760152513378,0.5537914468869846,1.1181494712021942
297,0.5535627677879953,1.1182760152513378,0.5535627677879953,1.1181494712021942
298,0.5533351227138551,1.1182760152513378,0.5533351227138551,1.1181494712021942
299,0.5531085033539541,1.1182760152513378,0.5531085033539541,1.1185261574621101
300,0.5528829014930517,1.1182760152513378,0.5528829014930517,1.1185261574621101
301,0.5526583090098597,1.1186497780746547,0.5526583090098597,1.1185261574621101
302,0.5524347178756486,1.1186497780746547,0.5524347178756486,1.1185261574621101
303,0.5522121201528827,1.1186497780746547,0.5522121201528827,1.1185261574621101
304,0.5519905079938768,1.1186497780746547,0.5519905079938768,1.1185261574621101
305,0.5517698736394799,1.1186497780746547,0.5517698736394799,1.118894194252704
306,0.5515502094177789,1.1186497780746547,0.5515502094177789,1.118894194252704
307,0.5513315077428297,1.1190150160421475,0.5513315077428297,1.118894194252704
308,0.5511137611134077,1.1190150160421475,0.5511137611134077,1.118894194252704
309,0.550896962111783,1.1190150160421475,0.550896962111783,1.118894194252704
310,0.5506811034025145,1.1190150160421475,0.5506811034025145,1.118894194252704
311,0.5504661777312688,1.1190150160421475,0.5504661777312688,1.1192539513200173
312,0.5502521779236564,1.1190150160421475,0.5502521779236564,1.1192539513200173
313,0.5500390968840914,1.1193720903455568,0.5500390968840914,1.1192539513200173
314,0.5498269275946684,1.1193720903455568,0.5498269275946684,1.1192539513200173
315,0.5496156631140617,1.1193720903455568,0.5496156631140617,1.1192539513200173
316,0.5494052965764415,1.1193720903455568,0.5494052965764415,1.1192539513200173
317,0.5491958211904099,1.1193720903455568,0.5491958211904099,1.119605770401069
318,0.5489872302379551,1.1193720903455568,0.5489872302379551,1.119605770401069
319,0.5487795170734238,1.119721335632281,0.5487795170734238,1.119605770401069
320,0.5485726751225105,1.119721335632281,0.5485726751225105,1.119605770401069
321,0.5483666978812654,1.119721335632281,0.5483666978812654,1.119605770401069
322,0.5481615789151183,1.119721335632281,0.5481615789151183,1.119605770401069
323,0.5479573118579186,1.119721335632281,0.5479573118579186,1.1199499724145476
324,0.547753890410993,1.119721335632281,0.547753890410993,1.1199499724145476
325,0.5475513083422184,1.1200630663536006,0.5475513083422184,1.1199499724145476
326,0.5473495594851097,1.1200630663536006,0.5473495594851097,1.1199499724145476
327,0.5471486377379247,1.1200630663536006,0.5471486377379247,1.1199499724145476
328,0.5469485370627816,1.1200630663536006,0.5469485370627816,1.1199499724145476
329,0.5467492514847937,1.1200630663536006,0.5467492514847937,1.1202868597687385
330,0.5465507750912171,1.1200630663536006,0.5465507750912171,1.1202868597687385
331,0.5463531020306117,1.120397580058684,0.5463531020306117,1.1202868597687385
332,0.546156226512019,1.120397580058684,0.546156226512019,1.1202868597687385
333,0.5459601428041501,1.120397580058684,0.5459601428041501,1.1202868597687385
334,0.545764845234589,1.120397580058684,0.545764845234589,1.1202868597687385
335,0.5455703281890087,1.120397580058684,0.5455703281890087,1.120616718090635
336,0.5453765861104001,1.120397580058684,0.5453765861104001,1.120616718090635
337,0.545183613498312,1.1207251559797335,0.545183613498312,1.120616718090635
338,0.5449914049081065,1.1207251559797335,0.5449914049081065,1.120616718090635
339,0.5447999549502236,1.1207251559797335,0.5447999549502236,1.120616718090635
340,0.5446092582894584,1.1207251559797335,0.5446092582894584,1.120616718090635
341,0.5444193096442514,1.1207251559797335,0.5444193096442514,1.1209398163569948
342,0.5442301037859882,1.1207251559797335,0.5442301037859882,1.1209398163569948
343,0.5440416355383111,1.1210460583204045,0.5440416355383111,1.1209398163569948
344,0.5438538997764422,1.1210460583204045,0.5438538997764422,1.1209398163569948
345,0.5436668914265171,1.1210460583204045,0.5436668914265171,1.1209398163569948
346,0.5434806054649284,1.1210460583204045,0.5434806054649284,1.1209398163569948
347,0.5432950369176803,1.1210460583204045,0.5432950369176803,1.1212564096222775
348,0.5431101808597533,1.1210460583204045,0.5431101808597533,1.1212564096222775
349,0.5429260324144783,1.121360537751604,0.5429260324144783,1.1212564096222775
350,0.5427425867529222,1.121360537751604,0.5427425867529222,1.1212564096222775
351,0.5425598390932801,1.121360537751604,0.5425598390932801,1.1212564096222775
352,0.5423777847002799,1.121360537751604,0.5423777847002799,1.1212564096222775
353,0.5421964188845947,1.121360537751604,0.5421964188845947,1.1212564096222775
354,0.5420157370022648,1.121360537751604,0.5420157370022648,1.1216178712203535
355,0.5418357344541278,1.121360537751604,0.5418357344541278,1.1216178712203535
356,0.5416564066852585,1.1217196299301606,0.5416564066852585,1.1216178712203535
357,0.5414777491844172,1.1217196299301606,0.5414777491844172,1.1216178712203535
358,0.5412997574835051,1.1217196299301606,0.5412997574835051,1.1216178712203535
359,0.5411224271570308,1.1217196299301606,0.5411224271570308,1.1216178712203535
360,0.5409457538215822,1.1217196299301606,0.5409457538215822,1.1216178712203535
361,0.5407697331353071,1.1217196299301606,0.5407697331353071,1.1219711614620766
362,0.540594360797403,1.1217196299301606,0.540594360797403,1.1219711614620766
363,0.5404196325476134,1.122070649589359,0.5404196325476134,1.1219711614620766
364,0.5402455441657307,1.122070649589359,0.5402455441657307,1.1219711614620766
365,0.5400720914711098,1.122070649589359,0.5400720914711098,1.1219711614620766
366,0.5398992703221854,1.122070649589359,0.5398992703221854,1.1219711614620766
367,0.5397270766159985,1.122070649589359,0.5397270766159985,1.1219711614620766
368,0.5395555062877295,1.122070649589359,0.5395555062877295,1.1223166228799575
369,0.5393845553102382,1.122070649589359,0.5393845553102382,1.1223166228799575
370,0.5392142196936109,1.122413933956745,0.5392142196936109,1.1223166228799575
371,0.5390444954847131,1.122413933956745,0.5390444954847131,1.1223166228799575
372,0.5388753787667507,1.122413933956745,0.5388753787667507,1.1223166228799575
373,0.5387068656588359,1.122413933956745,0.5387068656588359,1.1223166228799575
374,0.5385389523155598,1.122413933956745,0.5385389523155598,1.1223166228799575
375,0.5383716349265724,1.122413933956745,0.5383716349265724,1.1226545747585068
376,0.5382049097161666,1.122413933956745,0.5382049097161666,1.1226545747585068
377,0.5380387729428711,1.122749795771646,0.5380387729428711,1.1226545747585068
